WKT,AREA,PERIMETER,DEPTO14_,DEPTO14_ID,PROV,DEPTO,NOM_DEPTO
"POLYGON ((-64.082074993074414 -29.529992024458494,-64.028230897444388 -29.540855056143059,-64.002310169348846 -29.54638979567461,-63.981411271205779 -29.550848146774783,-63.980142380360824 -29.554299322440379,-63.980201519383762 -29.560425714173611,-63.980231870535185 -29.563569144859223,-63.980516954920404 -29.566579714729048,-63.979257655369132 -29.570801054473797,-63.979286741649901 -29.57381512295127,-63.978003716765485 -29.577030243031402,-63.976891976109684 -29.579146685493747,-63.976169685939624 -29.582005451270419,-63.976287244266501 -29.585278147612136,-63.976326129446115 -29.589317401344832,-63.974599677299963 -29.595326043582507,-63.972283545711861 -29.602546592675509,-63.969934155611512 -29.602940487905752,-63.969286981552436 -29.604982922405654,-63.969516794046619 -29.611571574235725,-63.967027316870407 -29.61334674639917,-63.965633373652238 -29.616901714711076,-63.963181651302484 -29.619873558335126,-63.962306695715789 -29.622702626875789,-63.962315037688576 -29.623580483879319,-63.93868236074244 -29.62374981814332,-63.935534178622895 -29.623772057885269,-63.930819727775258 -29.624564720742018,-63.926814063876506 -29.625723842465817,-63.906995447591811 -29.627016992129832,-63.906774187318895 -29.627031412322101,-63.873850543709068 -29.630733299841168,-63.87095918981634 -29.624325230595634,-63.869003172709 -29.617968211352185,-63.867437186214943 -29.614511544854878,-63.863037777747721 -29.609060273225779,-63.8592014689997 -29.603419127623411,-63.852049762976684 -29.593545958655174,-63.84106447090754 -29.579389188573121,-63.811483836263662 -29.578978450940529,-63.79289760227222 -29.582443232443374,-63.783639370565815 -29.58389215861547,-63.784458092686592 -29.586470520709906,-63.784332373830786 -29.589830009791829,-63.784156547079903 -29.592205951855149,-63.784018546692543 -29.594445977165648,-63.783901792948789 -29.595477214514069,-63.783764237038113 -29.597373729464305,-63.791666643851769 -29.604055530588674,-63.794488265759334 -29.604051307087659,-63.794528848265863 -29.606802855019449,-63.795528715795612 -29.60857513804357,-63.796075334434768 -29.60996919239042,-63.796414491049291 -29.611056982784817,-63.79643363140277 -29.613399749731006,-63.795936663482792 -29.614868972952767,-63.793701027038601 -29.615302145402371,-63.791778083880651 -29.615724252268809,-63.789618648557152 -29.615848371577158,-63.787291262009006 -29.616046723483418,-63.784337085702681 -29.616449014926612,-63.780768217075874 -29.614464536152585,-63.780191424275365 -29.615857145855379,-63.779656783597233 -29.616861892776186,-63.779123534185729 -29.617828079058306,-63.768661729047544 -29.618340568441262,-63.763311175673337 -29.618842088252546,-63.759911691942541 -29.619853925624643,-63.75487505124098 -29.622859647273241,-63.751003272599796 -29.62982787880323,-63.749466516943976 -29.631460370351668,-63.748044965929282 -29.634715993561812,-63.752739149282817 -29.641094412041813,-63.751416153412343 -29.643718031416025,-63.750334128509294 -29.645863674806929,-63.746814464164238 -29.649878368518149,-63.748483506253812 -29.652124227406098,-63.779210162630051 -29.639344740452941,-63.781338618825004 -29.646224421727879,-63.781873265284801 -29.648227475529449,-63.785240142064893 -29.654022771325018,-63.788747513138411 -29.658614195021165,-63.791467696520549 -29.662500869211385,-63.7920983797055 -29.665006543036014,-63.79182476357574 -29.668586976331213,-63.792344231310516 -29.669850597314465,-63.793166695090456 -29.673129481099757,-63.793589285201769 -29.68328900989351,-63.794232829887278 -29.690872374357117,-63.794360421897132 -29.693176093229887,-63.793433508974587 -29.693241627797459,-63.792730642803775 -29.69961873339658,-63.792336432081306 -29.702109168472262,-63.792223524072007 -29.704250399755072,-63.7836806797755 -29.703995611843609,-63.783954610880997 -29.706589290652897,-63.765368067407351 -29.706077885793036,-63.772540542531139 -29.73523309312192,-63.778833480917839 -29.757469311350381,-63.791335310412506 -29.795028173164045,-63.806024271608727 -29.793954687244728,-63.811351453754277 -29.80452372560924,-63.81137205823493 -29.804663463890339,-63.814137806341307 -29.823416709559389,-63.817516938869026 -29.823831627433645,-63.818450596585031 -29.842147361166447,-63.821197826113547 -29.842278252890694,-63.822831037638224 -29.843304466508524,-63.822688766347369 -29.844086368030251,-63.822814616789302 -29.844918110323334,-63.822862382049443 -29.846525876036313,-63.823063367623192 -29.847025567383938,-63.823385407118401 -29.847927796130747,-63.823971784282207 -29.848661767879278,-63.825978778051891 -29.848988076559362,-63.826996886529777 -29.849160061103422,-63.829076344474082 -29.85202170240764,-63.829935838148572 -29.852604444957912,-63.830651106656305 -29.853573159003147,-63.83050991340491 -29.855961623342349,-63.830476019440475 -29.856915368596496,-63.830895715601194 -29.858162016709684,-63.832178331842499 -29.859307670294605,-63.833277599132209 -29.859833223094061,-63.834440051181254 -29.861451529314582,-63.834651881065113 -29.861781478429073,-63.834774400281262 -29.861938047883587,-63.834883560442904 -29.862105933840944,-63.835102168463528 -29.862424483023858,-63.835231559957535 -29.862563912068374,-63.8354970237637 -29.862837111403397,-63.83556621145943 -29.863032709382789,-63.835560186570163 -29.863394876903985,-63.835616293485309 -29.863585065701375,-63.836003139104392 -29.864083722017629,-63.836264504274219 -29.864603774321566,-63.836397048275721 -29.864949953552074,-63.836489991442249 -29.865301378955618,-63.836568390383114 -29.865631165277797,-63.836383112052374 -29.865788111256649,-63.836088910437468 -29.866054302488646,-63.835987184102407 -29.8662310309665,-63.835947864813953 -29.866615252752396,-63.835928083374107 -29.867384190274112,-63.83591245273012 -29.867556497453609,-63.835804331047193 -29.867721661740351,-63.835689910931023 -29.867869521079893,-63.835529971517595 -29.867982358311821,-63.835337395416857 -29.868077560617301,-63.835113233411228 -29.868091979005527,-63.834909016126346 -29.868095162867863,-63.834698691992834 -29.868069559893936,-63.834487412346505 -29.868101364629638,-63.834231769004354 -29.868185483639671,-63.834154551633354 -29.868315389391267,-63.83405291524349 -29.868486375624997,-63.834023518049932 -29.868669751247733,-63.833974738167456 -29.869226114063107,-63.8339642533195 -29.869698315467311,-63.834303855538224 -29.870028376981946,-63.834835188026297 -29.8703672591278,-63.835017568807245 -29.870674680715073,-63.83517311908971 -29.870825920959604,-63.835358428080376 -29.871130962665308,-63.835554261501976 -29.871669025638283,-63.835627263079196 -29.872031685490576,-63.835489645361108 -29.872385966158269,-63.835493078673309 -29.872575495033512,-63.835714859589061 -29.873100793487982,-63.83598989521041 -29.873592306106236,-63.836193693119142 -29.873813052743579,-63.836510846050267 -29.874170395681453,-63.836685462457723 -29.874457773141767,-63.836789887249388 -29.874745647066252,-63.836770372098627 -29.874935125176382,-63.836533831601344 -29.875239620872318,-63.836224860816998 -29.875509732923462,-63.836047311544064 -29.875618973528738,-63.835678982246399 -29.875780053353836,-63.835554118584689 -29.875923694259566,-63.835475360587644 -29.876101741888579,-63.835409763835386 -29.876279777893767,-63.835330998522664 -29.876452084208761,-63.835225923393416 -29.876635896059529,-63.835094470463957 -29.876773801096853,-63.834953950795366 -29.876896643211641,-63.835239458329596 -29.876951652077782,-63.835568675483117 -29.877100634525942,-63.835858415492915 -29.877255392240311,-63.836055624651181 -29.877358240494853,-63.836304677333025 -29.877553390416317,-63.836554528726644 -29.877811400831206,-63.836807650826692 -29.877980300528559,-63.83740594016701 -29.87838471565696,-63.837965355087725 -29.878642622769632,-63.838347633236367 -29.878894836928477,-63.838676982053791 -29.879141411283268,-63.838861361380985 -29.879233103629641,-63.839058853779591 -29.879284595345855,-63.839239156088979 -29.879303483220234,-63.841026154100618 -29.87932935263893,-63.842212608081105 -29.878735113474065,-63.844443195329333 -29.879104453888473,-63.84592824143941 -29.880132902060545,-63.847105759216497 -29.881546902180052,-63.849078187338073 -29.882008085635238,-63.851397658461892 -29.882621751385141,-63.853453001489633 -29.882209899347998,-63.854916739118003 -29.881403288779943,-63.857339047778837 -29.881871547654079,-63.859408773740853 -29.883139207076731,-63.860474049491188 -29.885409801823574,-63.860774023121387 -29.886091113073572,-63.861691014887441 -29.886312874476069,-63.862683163446476 -29.887672926386045,-63.862729766319525 -29.88991216456013,-63.86362997487582 -29.890579166941993,-63.871524764242942 -29.894750610507931,-63.873823547120431 -29.896573380645474,-63.874973865704511 -29.897601594595656,-63.875634554644499 -29.898291705127097,-63.87700982088792 -29.898890928235556,-63.878222334116899 -29.89974489977244,-63.879592449316334 -29.900357539442236,-63.879961792139227 -29.900804898059846,-63.880780601929175 -29.902382709671251,-63.881374729794146 -29.903415384133165,-63.881765343538369 -29.904769811195262,-63.882387487899159 -29.905898563335402,-63.883336161177894 -29.907253772348614,-63.884100181171164 -29.908327247229252,-63.885728307223246 -29.908737428986946,-63.885921889702729 -29.909515328333246,-63.88596295060109 -29.90956235741745,-63.886117346321818 -29.909739193974559,-63.886954541925768 -29.911588162436185,-63.88757764757392 -29.912963787186566,-63.887983794418439 -29.913992321599739,-63.888297529816143 -29.914941637134838,-63.888474294832726 -29.915618726796875,-63.888478146457402 -29.916052551334623,-63.888483179318634 -29.916619409155015,-63.888325159611547 -29.917688448747796,-63.887941215406471 -29.919278649289716,-63.88772796717808 -29.920161848724568,-63.887739840950587 -29.921500089108093,-63.888225438721619 -29.922935863769816,-63.888624294563954 -29.924907259911066,-63.888936686091192 -29.92618281263929,-63.890071206341901 -29.929366890565266,-63.8901794057304 -29.930215828114285,-63.890217646568203 -29.931296298081929,-63.890255888547095 -29.932376767846655,-63.890264084192992 -29.933311739824667,-63.890272280228054 -29.934246711668198,-63.890396704869154 -29.935115106208343,-63.890638214903007 -29.936120412619978,-63.8910836307316 -29.937286275560421,-63.891200928960018 -29.937988509181675,-63.891187943220594 -29.93906722189287,-63.891148986206034 -29.942303359007081,-63.891049305588133 -29.943060880569401,-63.890685983613082 -29.944447035469818,-63.890363732183843 -29.945386812533677,-63.890041474911293 -29.946326588801117,-63.889579769632299 -29.947546089343756,-63.889137070359496 -29.948482299676357,-63.888222743076213 -29.949909974426973,-63.887276630589149 -29.951005355476639,-63.886772208756931 -29.951485486427451,-63.886173510895681 -29.952651695015337,-63.885977851624119 -29.952961739764735,-63.887392696848053 -29.954108199967152,-63.88805282370177 -29.954283345540215,-63.887369710351216 -29.95547817439234,-63.887378653431227 -29.956485085063168,-63.888686829097949 -29.957907141301007,-63.890959831892573 -29.958366327877552,-63.892199252955777 -29.959062234608545,-63.892916482332311 -29.959648852208108,-63.8931604538801 -29.960697170762863,-63.894146087785131 -29.960854187081111,-63.894702878148372 -29.960459250982268,-63.895595094216482 -29.96049502040086,-63.896492889333324 -29.961737404773327,-63.897443009029857 -29.964583119741171,-63.89883491765508 -29.966698145344647,-63.900780897770474 -29.968452111373406,-63.901649073712193 -29.969245553181775,-63.902639483696618 -29.970862517574798,-63.90428775479706 -29.972225150583164,-63.904858398320222 -29.973680143153118,-63.90600072613168 -29.974202716336777,-63.907382048781145 -29.974193207354674,-63.908207426090463 -29.975601996148914,-63.908801738409927 -29.976616364735747,-63.908815798307891 -29.978160703751744,-63.909722194727259 -29.978639861391041,-63.911512479117832 -29.981590653494159,-63.912075110015955 -29.982517953621077,-63.914547904144634 -29.984716809672236,-63.915320162485635 -29.986890767693286,-63.914973517649969 -29.988563684314204,-63.914018414135704 -29.99038701544367,-63.914030752740743 -29.991733808106943,-63.914038500547214 -29.992579455724904,-63.915129752775293 -29.993824775606349,-63.917411947318463 -29.996461475718469,-63.920374142980322 -29.999866956491196,-63.92371690603261 -30.00457105360816,-63.923732677631769 -30.006273497655336,-63.925818163871043 -30.007826311323711,-63.929546575114188 -30.008440770207855,-63.931919083416126 -30.011960944717174,-63.934675528685659 -30.014315415271291,-63.935495043518564 -30.017224305492835,-63.936497977760915 -30.018732944000909,-63.938063586275263 -30.021087861206077,-63.9402023044643 -30.021894848565829,-63.942529748693325 -30.024968810137629,-63.944548512096468 -30.027272150319266,-63.9445686755503 -30.029398682872948,-63.944591696199836 -30.031826269955001,-63.945516511402552 -30.035277144279856,-63.944825918706741 -30.037807259062287,-63.943879561510045 -30.040799507484991,-63.943419963700563 -30.042252626468489,-63.942553611957955 -30.045592670307492,-63.941497239193268 -30.048146684688692,-63.940260824564348 -30.050095674958651,-63.940898984068625 -30.054083424149379,-63.940257758182064 -30.056640870016704,-63.939335229820351 -30.060320029953765,-63.937304394846088 -30.062792530518383,-63.936369857595892 -30.064182369113958,-63.950306537649546 -30.083231714420979,-63.95219249804753 -30.082541921644548,-63.952714913283224 -30.07877496373732,-63.95367534395524 -30.077007807390462,-63.955280900879984 -30.076996148198145,-63.957446682892524 -30.077162485974448,-63.959462303670264 -30.076237345816601,-63.96052699325827 -30.078050453581465,-63.960059428116864 -30.080238932446051,-63.960701198358905 -30.081630252214623,-63.962249374334277 -30.082893546258365,-63.964612937633085 -30.081844377227881,-63.966990418289818 -30.081730727349626,-63.967613593786268 -30.081700930760533,-63.970835514825446 -30.082769692777315,-63.973152932815012 -30.08414857255093,-63.978237239611225 -30.082896902638911,-63.978926382851363 -30.081981332487999,-63.981504216047036 -30.081732438924544,-64.061762216188782 -30.073957561018318,-64.064089379045413 -30.073731373193144,-64.0641611711861 -30.073724394710084,-64.083912510020809 -30.071802963275392,-64.13358817961354 -30.066957051412555,-64.173644557789643 -30.06303553636096,-64.193199110153103 -30.018204387408876,-64.208107984965267 -29.983996005733513,-64.210688971291916 -29.978071479145683,-64.410106139034667 -29.930094593769827,-64.408890877215811 -29.898272254243462,-64.407592002016614 -29.864225329622524,-64.405180955186907 -29.827615329718064,-64.418479369327017 -29.827650576363286,-64.422021881065589 -29.826727016104229,-64.468796932576737 -29.820643431997798,-64.491386968738311 -29.820867975825241,-64.492179732330158 -29.820760106366798,-64.492387527860799 -29.819471824953702,-64.491848280702101 -29.790791689667092,-64.491528388686078 -29.756946895020718,-64.490222171144424 -29.617934353599225,-64.489376111585017 -29.527185474660818,-64.473787907370635 -29.525045817332824,-64.274608301629897 -29.498756286522777,-64.122596432897382 -29.52344264429405,-64.082074993074414 -29.529992024458494))",3239596263.18098,262996.75810,2,1,14,154,SOBREMONTE
