2;18;001;00272;00268;09853;00090354;00068485;07697;00088972;09847;00066148;09659;00001350;00197;00000937;00137;00000050;00007;10;22;22;55;
2;18;002;00123;00122;09919;00042096;00032957;07893;00041754;09919;00031611;09592;00000755;00229;00000563;00171;00000028;00008;10;22;22;15;
2;18;003;00192;00192;10000;00065895;00052007;07892;00065895;10000;00049979;09610;00001147;00221;00000836;00161;00000045;00009;10;22;21;40;
2;18;004;00204;00204;10000;00069779;00055557;07962;00069779;10000;00053389;09610;00001247;00224;00000882;00159;00000039;00007;10;22;22;05;
2;18;005;00012;00012;10000;00004116;00003276;07959;00004116;10000;00003144;09597;00000096;00293;00000036;00110;00000000;00000;10;22;22;00;
2;18;006;00272;00269;09890;00093793;00071550;07713;00092761;09890;00068766;09611;00001514;00212;00001202;00168;00000068;00010;10;22;22;05;
2;18;007;00026;00025;09615;00008538;00006616;08058;00008210;09616;00006358;09610;00000182;00275;00000072;00109;00000004;00006;10;22;22;35;
2;18;008;00027;00027;10000;00008971;00007341;08183;00008971;10000;00006963;09485;00000281;00383;00000096;00131;00000001;00001;10;22;22;05;
2;18;009;00024;00023;09583;00007347;00005555;07871;00007058;09607;00005256;09462;00000182;00328;00000116;00209;00000001;00002;10;22;22;05;
2;18;010;00059;00057;09661;00019828;00015851;08227;00019266;09717;00015162;09565;00000494;00312;00000186;00117;00000009;00006;10;22;23;25;
2;18;011;00012;00012;10000;00004098;00003467;08460;00004098;10000;00003316;09564;00000114;00329;00000035;00101;00000002;00006;10;22;22;05;
2;18;012;00122;00122;10000;00041666;00032681;07844;00041666;10000;00031433;09618;00000718;00220;00000510;00156;00000020;00006;10;22;21;50;
2;18;013;00055;00054;09818;00017193;00013713;08110;00016909;09835;00013054;09519;00000411;00300;00000245;00179;00000003;00002;10;22;22;35;
2;18;014;00040;00040;10000;00013170;00009967;07568;00013170;10000;00009545;09577;00000342;00343;00000070;00070;00000010;00010;10;22;21;30;
2;18;015;00089;00089;10000;00028933;00021353;07380;00028933;10000;00020575;09636;00000491;00230;00000278;00130;00000009;00004;10;22;22;20;
2;18;016;00021;00021;10000;00006027;00004779;07929;00006027;10000;00004650;09730;00000066;00138;00000058;00121;00000005;00010;10;22;21;10;
2;18;017;00061;00061;10000;00018243;00014567;07985;00018243;10000;00013544;09298;00000623;00428;00000380;00261;00000020;00014;10;22;22;40;
2;18;018;00021;00021;10000;00006642;00005202;07832;00006642;10000;00004761;09152;00000251;00483;00000180;00346;00000010;00019;10;22;21;55;
2;18;019;00024;00024;10000;00007610;00005905;07760;00007610;10000;00005541;09384;00000214;00362;00000147;00249;00000003;00005;10;22;21;30;
2;18;999;01656;01643;09921;00554299;00430829;07832;00550080;09924;00413195;09591;00010478;00243;00006829;00159;00000327;00008;10;22;23;25;
3;18;001;00272;00268;09853;00090354;00068340;07681;00088972;09847;00066090;09671;00001259;00184;00000941;00138;00000050;00007;10;22;22;55;
3;18;002;00123;00122;09919;00042096;00032965;07895;00041754;09919;00031781;09641;00000589;00179;00000569;00173;00000026;00008;10;22;22;15;
3;18;003;00192;00192;10000;00065895;00052172;07917;00065895;10000;00050531;09685;00000831;00159;00000771;00148;00000039;00007;10;22;21;40;
3;18;004;00204;00204;10000;00069779;00055568;07963;00069779;10000;00053707;09665;00001001;00180;00000834;00150;00000026;00005;10;22;22;05;
3;18;005;00012;00012;10000;00004116;00003288;07988;00004116;10000;00003195;09717;00000057;00173;00000036;00109;00000000;00000;10;22;22;00;
3;18;006;00272;00269;09890;00093793;00071761;07736;00092761;09890;00069513;09687;00001094;00152;00001095;00153;00000059;00008;10;22;22;05;
3;18;007;00026;00025;09615;00008538;00006659;08111;00008210;09616;00006477;09727;00000115;00173;00000062;00093;00000005;00008;10;22;22;35;
3;18;008;00027;00027;10000;00008971;00007357;08201;00008971;10000;00007144;09710;00000114;00155;00000098;00133;00000001;00001;10;22;22;05;
3;18;009;00024;00023;09583;00007347;00005652;08008;00007058;09607;00005417;09584;00000118;00209;00000116;00205;00000001;00002;10;22;22;05;
3;18;010;00059;00057;09661;00019828;00015869;08237;00019266;09717;00015352;09674;00000368;00232;00000145;00091;00000004;00003;10;22;23;25;
3;18;011;00012;00012;10000;00004098;00003485;08504;00004098;10000;00003398;09750;00000044;00126;00000041;00118;00000002;00006;10;22;22;05;
3;18;012;00122;00122;10000;00041666;00032902;07897;00041666;10000;00031920;09702;00000503;00153;00000461;00140;00000018;00005;10;22;21;50;
3;18;013;00055;00054;09818;00017193;00013793;08157;00016909;09835;00013276;09625;00000280;00203;00000234;00170;00000003;00002;10;22;22;35;
3;18;014;00040;00040;10000;00013170;00010263;07793;00013170;10000;00010031;09774;00000165;00161;00000062;00060;00000005;00005;10;22;21;30;
3;18;015;00089;00089;10000;00028933;00021408;07399;00028933;10000;00020743;09689;00000382;00178;00000274;00128;00000009;00004;10;22;22;20;
3;18;016;00021;00021;10000;00006027;00004820;07997;00006027;10000;00004710;09772;00000047;00098;00000058;00120;00000005;00010;10;22;21;10;
3;18;017;00061;00061;10000;00018243;00014695;08055;00018243;10000;00013915;09469;00000395;00269;00000365;00248;00000020;00014;10;22;22;40;
3;18;018;00021;00021;10000;00006642;00005238;07886;00006642;10000;00004895;09345;00000152;00290;00000181;00346;00000010;00019;10;22;21;55;
3;18;019;00024;00024;10000;00007610;00005896;07748;00007610;10000;00005604;09505;00000169;00287;00000120;00204;00000003;00005;10;22;21;30;
3;18;999;01656;01643;09921;00554299;00432131;07856;00550080;09924;00417699;09666;00007683;00178;00006463;00150;00000286;00007;10;22;23;25;
