2;20;001;10;22;22;10;0577;00026866;04420;
2;20;001;10;22;22;10;0501;00016254;02674;
2;20;001;10;22;22;10;0504;00007659;01260;
2;20;001;10;22;22;10;0083;00004735;00779;
2;20;001;10;22;22;10;0176;00003278;00539;
2;20;001;10;22;22;10;0567;00001992;00328;
2;20;002;10;22;20;35;0577;00002194;03856;
2;20;002;10;22;20;35;0501;00002135;03752;
2;20;002;10;22;20;35;0083;00000568;00998;
2;20;002;10;22;20;35;0504;00000452;00794;
2;20;002;10;22;20;35;0176;00000195;00343;
2;20;002;10;22;20;35;0567;00000146;00257;
2;20;003;10;22;20;50;0577;00002731;04690;
2;20;003;10;22;20;50;0501;00001649;02832;
2;20;003;10;22;20;50;0083;00000642;01103;
2;20;003;10;22;20;50;0504;00000406;00697;
2;20;003;10;22;20;50;0176;00000224;00385;
2;20;003;10;22;20;50;0567;00000171;00294;
2;20;004;10;22;22;50;0501;00001288;04828;
2;20;004;10;22;22;50;0577;00000835;03130;
2;20;004;10;22;22;50;0083;00000217;00813;
2;20;004;10;22;22;50;0504;00000214;00802;
2;20;004;10;22;22;50;0176;00000070;00262;
2;20;004;10;22;22;50;0567;00000044;00165;
2;20;005;10;22;20;25;0501;00003081;04218;
2;20;005;10;22;20;25;0577;00003060;04189;
2;20;005;10;22;20;25;0083;00000431;00590;
2;20;005;10;22;20;25;0504;00000377;00516;
2;20;005;10;22;20;25;0176;00000219;00300;
2;20;005;10;22;20;25;0567;00000137;00188;
2;20;006;10;22;22;05;0501;00007062;05736;
2;20;006;10;22;22;05;0577;00003633;02951;
2;20;006;10;22;22;05;0504;00000663;00538;
2;20;006;10;22;22;05;0567;00000396;00322;
2;20;006;10;22;22;05;0176;00000282;00229;
2;20;006;10;22;22;05;0083;00000276;00224;
2;20;007;10;22;22;25;0577;00034201;04759;
2;20;007;10;22;22;25;0501;00021838;03039;
2;20;007;10;22;22;25;0083;00005723;00796;
2;20;007;10;22;22;25;0504;00005113;00711;
2;20;007;10;22;22;25;0176;00002742;00382;
2;20;007;10;22;22;25;0567;00002252;00313;
2;20;999;10;22;22;50;0577;00073520;04417;
2;20;999;10;22;22;50;0501;00053307;03203;
2;20;999;10;22;22;50;0504;00014884;00894;
2;20;999;10;22;22;50;0083;00012592;00756;
2;20;999;10;22;22;50;0176;00007010;00421;
2;20;999;10;22;22;50;0567;00005138;00309;
3;20;001;10;22;22;10;0577;00026017;04304;
3;20;001;10;22;22;10;0501;00016118;02667;
3;20;001;10;22;22;10;0504;00008732;01445;
3;20;001;10;22;22;10;0083;00004556;00754;
3;20;001;10;22;22;10;0176;00003065;00507;
3;20;001;10;22;22;10;0567;00001958;00324;
3;20;002;10;22;20;35;0501;00002240;03955;
3;20;002;10;22;20;35;0577;00002135;03769;
3;20;002;10;22;20;35;0083;00000492;00869;
3;20;002;10;22;20;35;0504;00000454;00802;
3;20;002;10;22;20;35;0176;00000199;00351;
3;20;002;10;22;20;35;0567;00000144;00254;
3;20;003;10;22;20;50;0577;00002700;04675;
3;20;003;10;22;20;50;0501;00001676;02902;
3;20;003;10;22;20;50;0083;00000594;01029;
3;20;003;10;22;20;50;0504;00000414;00717;
3;20;003;10;22;20;50;0176;00000223;00386;
3;20;003;10;22;20;50;0567;00000168;00291;
3;20;004;10;22;22;50;0501;00001358;05084;
3;20;004;10;22;22;50;0577;00000804;03010;
3;20;004;10;22;22;50;0504;00000216;00809;
3;20;004;10;22;22;50;0083;00000180;00674;
3;20;004;10;22;22;50;0176;00000071;00266;
3;20;004;10;22;22;50;0567;00000042;00157;
3;20;005;10;22;20;25;0501;00003086;04247;
3;20;005;10;22;20;25;0577;00003028;04167;
3;20;005;10;22;20;25;0083;00000403;00555;
3;20;005;10;22;20;25;0504;00000385;00530;
3;20;005;10;22;20;25;0176;00000225;00310;
3;20;005;10;22;20;25;0567;00000140;00193;
3;20;006;10;22;22;05;0501;00006765;05584;
3;20;006;10;22;22;05;0577;00003672;03031;
3;20;006;10;22;22;05;0504;00000724;00598;
3;20;006;10;22;22;05;0567;00000400;00330;
3;20;006;10;22;22;05;0176;00000289;00239;
3;20;006;10;22;22;05;0083;00000265;00219;
3;20;007;10;22;22;25;0577;00034090;04804;
3;20;007;10;22;22;25;0501;00021422;03019;
3;20;007;10;22;22;25;0083;00005226;00737;
3;20;007;10;22;22;25;0504;00005174;00729;
3;20;007;10;22;22;25;0176;00002785;00392;
3;20;007;10;22;22;25;0567;00002260;00319;
3;20;999;10;22;22;50;0577;00072446;04393;
3;20;999;10;22;22;50;0501;00052665;03194;
3;20;999;10;22;22;50;0504;00016099;00976;
3;20;999;10;22;22;50;0083;00011716;00711;
3;20;999;10;22;22;50;0176;00006857;00416;
3;20;999;10;22;22;50;0567;00005112;00310;
