3;23;001;01295;01294;09992;00445526;00358387;08050;00445182;09992;00350430;09778;00002361;00066;00005434;00152;00000162;00005;10;22;22;20;
3;23;002;00150;00150;10000;00051183;00043429;08485;00051183;10000;00042616;09813;00000219;00050;00000582;00134;00000012;00003;10;22;21;45;
3;23;003;00088;00088;10000;00029570;00024000;08116;00029570;10000;00023511;09796;00000172;00072;00000291;00121;00000026;00011;10;22;21;50;
3;23;004;00162;00162;10000;00053614;00045113;08414;00053614;10000;00044465;09856;00000223;00049;00000400;00089;00000025;00006;10;22;21;10;
3;23;005;00196;00196;10000;00066115;00054892;08303;00066115;10000;00053922;09823;00000308;00056;00000650;00118;00000012;00002;10;22;21;25;
3;23;006;00141;00141;10000;00047834;00039878;08337;00047834;10000;00039263;09846;00000249;00062;00000341;00086;00000025;00006;10;23;00;10;
3;23;007;00074;00074;10000;00024876;00020444;08218;00024876;10000;00020107;09835;00000119;00058;00000213;00104;00000005;00002;10;22;21;10;
3;23;008;00051;00051;10000;00015822;00013200;08343;00015822;10000;00013001;09849;00000070;00053;00000129;00098;00000000;00000;10;22;21;00;
3;23;009;00038;00038;10000;00011492;00009582;08338;00011492;10000;00009407;09817;00000051;00053;00000123;00128;00000001;00001;10;22;20;40;
3;23;010;00089;00089;10000;00027375;00022539;08233;00027375;10000;00022316;09901;00000097;00043;00000124;00055;00000002;00001;10;22;22;15;
3;23;011;00143;00143;10000;00047005;00039176;08334;00047005;10000;00038575;09847;00000191;00049;00000401;00102;00000009;00002;10;22;21;50;
3;23;012;00459;00459;10000;00155142;00129183;08327;00155142;10000;00127143;09842;00000656;00051;00001338;00104;00000046;00004;10;22;22;05;
3;23;013;00110;00110;10000;00033511;00026954;08043;00033511;10000;00026591;09865;00000169;00063;00000192;00071;00000002;00001;10;22;21;55;
3;23;014;00049;00049;10000;00014577;00011810;08102;00014577;10000;00011496;09734;00000089;00075;00000220;00186;00000005;00004;10;22;22;55;
3;23;015;00206;00206;10000;00070677;00058861;08328;00070677;10000;00057548;09777;00000397;00067;00000839;00143;00000077;00013;10;22;21;40;
3;23;016;00321;00318;09907;00109519;00091124;08354;00109075;09959;00089153;09784;00000455;00050;00001484;00163;00000032;00004;10;22;22;45;
3;23;017;00041;00041;10000;00013436;00010761;08009;00013436;10000;00010473;09732;00000094;00087;00000186;00173;00000008;00007;10;22;21;40;
3;23;999;03613;03609;09989;01217274;00999333;08215;01216486;09994;00980017;09807;00005920;00059;00012947;00130;00000449;00004;10;23;00;10;
