2;20;001;00317;00316;09968;00093353;00064711;06954;00093053;09968;00060784;09393;00001619;00250;00002255;00348;00000053;00008;10;22;22;10;
2;20;002;00033;00033;10000;00009346;00006022;06443;00009346;10000;00005690;09449;00000106;00176;00000224;00372;00000002;00003;10;22;20;35;
2;20;003;00032;00032;10000;00009055;00006092;06728;00009055;10000;00005823;09558;00000071;00117;00000198;00325;00000000;00000;10;22;20;50;
2;20;004;00018;00018;10000;00004018;00002809;06991;00004018;10000;00002668;09498;00000073;00260;00000067;00239;00000001;00004;10;22;22;50;
2;20;005;00040;00039;09750;00010995;00007581;07088;00010695;09727;00007305;09636;00000076;00100;00000198;00261;00000002;00003;10;22;20;25;
2;20;006;00064;00063;09844;00018764;00012739;06899;00018464;09840;00012312;09665;00000137;00108;00000283;00222;00000007;00005;10;22;22;05;
2;20;007;00346;00346;10000;00102803;00075233;07318;00102803;10000;00071869;09553;00000916;00122;00002418;00321;00000030;00004;10;22;22;25;
2;20;999;00850;00847;09965;00248334;00175187;07080;00247434;09964;00166451;09501;00002998;00171;00005643;00322;00000095;00005;10;22;22;50;
3;20;001;00317;00316;09968;00093353;00064735;06957;00093053;09968;00060446;09337;00001963;00303;00002271;00351;00000055;00008;10;22;22;10;
3;20;002;00033;00033;10000;00009346;00005989;06408;00009346;10000;00005664;09457;00000102;00170;00000221;00369;00000002;00003;10;22;20;35;
3;20;003;00032;00032;10000;00009055;00006082;06717;00009055;10000;00005775;09495;00000112;00184;00000195;00321;00000000;00000;10;22;20;50;
3;20;004;00018;00018;10000;00004018;00002808;06989;00004018;10000;00002671;09512;00000068;00242;00000068;00242;00000001;00004;10;22;22;50;
3;20;005;00040;00039;09750;00010995;00007580;07087;00010695;09727;00007267;09587;00000116;00153;00000195;00257;00000002;00003;10;22;20;25;
3;20;006;00064;00063;09844;00018764;00012735;06897;00018464;09840;00012115;09513;00000335;00263;00000278;00218;00000007;00005;10;22;22;05;
3;20;007;00346;00346;10000;00102803;00075194;07314;00102803;10000;00070957;09437;00001863;00248;00002344;00312;00000030;00004;10;22;22;25;
3;20;999;00850;00847;09965;00248334;00175123;07078;00247434;09964;00164895;09416;00004559;00260;00005572;00318;00000097;00006;10;22;22;50;
