2;18;001;10;22;22;55;0522;00031536;04767;
2;18;001;10;22;22;55;0564;00025161;03804;
2;18;001;10;22;22;55;0182;00002558;00387;
2;18;001;10;22;22;55;0556;00002459;00372;
2;18;001;10;22;22;55;0512;00002392;00362;
2;18;001;10;22;22;55;0186;00002042;00309;
2;18;002;10;22;22;15;0564;00015431;04882;
2;18;002;10;22;22;15;0522;00012094;03826;
2;18;002;10;22;22;15;0182;00001328;00420;
2;18;002;10;22;22;15;0512;00001154;00365;
2;18;002;10;22;22;15;0186;00000846;00268;
2;18;002;10;22;22;15;0556;00000758;00240;
2;18;003;10;22;21;40;0564;00031377;06278;
2;18;003;10;22;21;40;0522;00011903;02382;
2;18;003;10;22;21;40;0512;00002050;00410;
2;18;003;10;22;21;40;0556;00001776;00355;
2;18;003;10;22;21;40;0182;00001550;00310;
2;18;003;10;22;21;40;0186;00001323;00265;
2;18;004;10;22;22;05;0564;00025072;04696;
2;18;004;10;22;22;05;0522;00021040;03941;
2;18;004;10;22;22;05;0512;00002194;00411;
2;18;004;10;22;22;05;0186;00001732;00324;
2;18;004;10;22;22;05;0556;00001727;00323;
2;18;004;10;22;22;05;0182;00001624;00304;
2;18;005;10;22;22;00;0564;00002173;06912;
2;18;005;10;22;22;00;0522;00000587;01867;
2;18;005;10;22;22;00;0182;00000140;00445;
2;18;005;10;22;22;00;0512;00000120;00382;
2;18;005;10;22;22;00;0186;00000073;00232;
2;18;005;10;22;22;00;0556;00000051;00162;
2;18;006;10;22;22;05;0564;00038282;05567;
2;18;006;10;22;22;05;0522;00020201;02938;
2;18;006;10;22;22;05;0512;00005026;00731;
2;18;006;10;22;22;05;0186;00002110;00307;
2;18;006;10;22;22;05;0182;00001579;00230;
2;18;006;10;22;22;05;0556;00001568;00228;
2;18;007;10;22;22;35;0564;00004447;06994;
2;18;007;10;22;22;35;0522;00001408;02215;
2;18;007;10;22;22;35;0512;00000204;00321;
2;18;007;10;22;22;35;0182;00000153;00241;
2;18;007;10;22;22;35;0186;00000091;00143;
2;18;007;10;22;22;35;0556;00000055;00087;
2;18;008;10;22;22;05;0564;00004254;06109;
2;18;008;10;22;22;05;0522;00001731;02486;
2;18;008;10;22;22;05;0556;00000464;00666;
2;18;008;10;22;22;05;0512;00000278;00399;
2;18;008;10;22;22;05;0182;00000129;00185;
2;18;008;10;22;22;05;0186;00000107;00154;
2;18;009;10;22;22;05;0564;00003267;06216;
2;18;009;10;22;22;05;0522;00001412;02686;
2;18;009;10;22;22;05;0512;00000201;00382;
2;18;009;10;22;22;05;0182;00000160;00304;
2;18;009;10;22;22;05;0186;00000115;00219;
2;18;009;10;22;22;05;0556;00000101;00192;
2;18;010;10;22;23;25;0564;00009557;06303;
2;18;010;10;22;23;25;0522;00004091;02698;
2;18;010;10;22;23;25;0512;00000620;00409;
2;18;010;10;22;23;25;0186;00000330;00218;
2;18;010;10;22;23;25;0556;00000299;00197;
2;18;010;10;22;23;25;0182;00000265;00175;
2;18;011;10;22;22;05;0564;00002019;06089;
2;18;011;10;22;22;05;0522;00000939;02832;
2;18;011;10;22;22;05;0512;00000181;00546;
2;18;011;10;22;22;05;0182;00000097;00293;
2;18;011;10;22;22;05;0186;00000053;00160;
2;18;011;10;22;22;05;0556;00000027;00081;
2;18;012;10;22;21;50;0564;00021100;06713;
2;18;012;10;22;21;50;0522;00007157;02277;
2;18;012;10;22;21;50;0512;00001106;00352;
2;18;012;10;22;21;50;0182;00000780;00248;
2;18;012;10;22;21;50;0186;00000686;00218;
2;18;012;10;22;21;50;0556;00000604;00192;
2;18;013;10;22;22;35;0564;00008559;06557;
2;18;013;10;22;22;35;0522;00003250;02490;
2;18;013;10;22;22;35;0512;00000660;00506;
2;18;013;10;22;22;35;0182;00000313;00240;
2;18;013;10;22;22;35;0186;00000154;00118;
2;18;013;10;22;22;35;0556;00000118;00090;
2;18;014;10;22;21;30;0564;00006385;06689;
2;18;014;10;22;21;30;0522;00002092;02192;
2;18;014;10;22;21;30;0182;00000444;00465;
2;18;014;10;22;21;30;0512;00000393;00412;
2;18;014;10;22;21;30;0186;00000145;00152;
2;18;014;10;22;21;30;0556;00000086;00090;
2;18;015;10;22;22;20;0564;00011548;05613;
2;18;015;10;22;22;20;0522;00006107;02968;
2;18;015;10;22;22;20;0512;00001126;00547;
2;18;015;10;22;22;20;0182;00000919;00447;
2;18;015;10;22;22;20;0186;00000585;00284;
2;18;015;10;22;22;20;0556;00000290;00141;
2;18;016;10;22;21;10;0564;00002868;06168;
2;18;016;10;22;21;10;0522;00001400;03011;
2;18;016;10;22;21;10;0512;00000134;00288;
2;18;016;10;22;21;10;0186;00000105;00226;
2;18;016;10;22;21;10;0182;00000095;00204;
2;18;016;10;22;21;10;0556;00000048;00103;
2;18;017;10;22;22;40;0564;00007533;05562;
2;18;017;10;22;22;40;0522;00003784;02794;
2;18;017;10;22;22;40;0512;00000903;00667;
2;18;017;10;22;22;40;0186;00000633;00467;
2;18;017;10;22;22;40;0556;00000408;00301;
2;18;017;10;22;22;40;0182;00000283;00209;
2;18;018;10;22;21;55;0564;00002748;05772;
2;18;018;10;22;21;55;0522;00001290;02710;
2;18;018;10;22;21;55;0512;00000319;00670;
2;18;018;10;22;21;55;0186;00000163;00342;
2;18;018;10;22;21;55;0182;00000145;00305;
2;18;018;10;22;21;55;0556;00000096;00202;
2;18;019;10;22;21;30;0564;00003458;06241;
2;18;019;10;22;21;30;0522;00001580;02851;
2;18;019;10;22;21;30;0512;00000236;00426;
2;18;019;10;22;21;30;0186;00000107;00193;
2;18;019;10;22;21;30;0182;00000102;00184;
2;18;019;10;22;21;30;0556;00000058;00105;
2;18;999;10;22;23;25;0564;00225239;05451;
2;18;999;10;22;23;25;0522;00133602;03233;
2;18;999;10;22;23;25;0512;00019297;00467;
2;18;999;10;22;23;25;0182;00012664;00306;
2;18;999;10;22;23;25;0186;00011400;00276;
2;18;999;10;22;23;25;0556;00010993;00266;
3;18;001;10;22;22;55;0522;00030752;04653;
3;18;001;10;22;22;55;0564;00024959;03777;
3;18;001;10;22;22;55;0512;00002785;00421;
3;18;001;10;22;22;55;0182;00002507;00379;
3;18;001;10;22;22;55;0556;00002358;00357;
3;18;001;10;22;22;55;0186;00002068;00313;
3;18;001;10;22;22;55;0172;00000661;00100;
3;18;002;10;22;22;15;0564;00015280;04808;
3;18;002;10;22;22;15;0522;00011820;03719;
3;18;002;10;22;22;15;0182;00001394;00439;
3;18;002;10;22;22;15;0512;00001237;00389;
3;18;002;10;22;22;15;0186;00000828;00261;
3;18;002;10;22;22;15;0556;00000727;00229;
3;18;002;10;22;22;15;0172;00000495;00156;
3;18;003;10;22;21;40;0564;00031238;06182;
3;18;003;10;22;21;40;0522;00011778;02331;
3;18;003;10;22;21;40;0512;00002088;00413;
3;18;003;10;22;21;40;0556;00001778;00352;
