3;21;001;00111;00109;09820;00038058;00029333;07852;00037358;09816;00027836;09490;00001043;00356;00000453;00154;00000001;00000;10;22;22;50;
3;21;002;00214;00211;09860;00071070;00055089;07829;00070369;09901;00051745;09393;00001562;00284;00001778;00323;00000004;00001;10;22;22;50;
3;21;003;00443;00440;09932;00145138;00109868;07625;00144088;09928;00104500;09511;00002162;00197;00003195;00291;00000011;00001;10;23;00;55;
3;21;004;00220;00217;09864;00073820;00057883;07941;00072892;09874;00054955;09494;00001399;00242;00001526;00264;00000003;00001;10;23;00;20;
3;21;005;00057;00057;10000;00018527;00014368;07755;00018527;10000;00013583;09454;00000326;00227;00000459;00319;00000000;00000;10;23;00;30;
3;21;006;00481;00479;09958;00163041;00123491;07602;00162439;09963;00118035;09558;00002937;00238;00002502;00203;00000017;00001;10;23;00;35;
3;21;007;00439;00435;09909;00144446;00110839;07711;00143741;09951;00105622;09529;00001868;00169;00003334;00301;00000015;00001;10;22;23;15;
3;21;008;00171;00171;10000;00057525;00044733;07776;00057525;10000;00042271;09450;00001459;00326;00001003;00224;00000000;00000;10;23;02;00;
3;21;009;01262;01260;09984;00434129;00321873;07426;00433429;09984;00305868;09503;00005285;00164;00010577;00329;00000143;00004;10;22;23;35;
3;21;011;00270;00269;09963;00086674;00069330;08031;00086324;09960;00065542;09454;00001696;00245;00002083;00300;00000009;00001;10;23;00;30;
3;21;012;00078;00078;10000;00025186;00018813;07470;00025186;10000;00018032;09585;00000302;00161;00000478;00254;00000001;00001;10;23;00;30;
3;21;013;02989;02970;09936;01029965;00763052;07457;01023314;09935;00730565;09574;00009618;00126;00022638;00297;00000231;00003;10;23;00;50;
3;21;016;00182;00180;09890;00057261;00043790;07695;00056907;09938;00041822;09551;00000961;00219;00001006;00230;00000001;00000;10;23;01;15;
3;21;017;00084;00084;10000;00026384;00020937;07935;00026384;10000;00019911;09510;00000406;00194;00000618;00295;00000002;00001;10;23;01;20;
3;21;018;00206;00206;10000;00067870;00053238;07844;00067870;10000;00050446;09476;00001352;00254;00001438;00270;00000002;00000;10;23;00;10;
3;21;019;00116;00115;09914;00035724;00027121;07593;00035718;09998;00025581;09432;00000778;00287;00000759;00280;00000003;00001;10;23;00;45;
3;21;020;00417;00413;09904;00143618;00112390;07883;00142564;09927;00106926;09514;00002073;00184;00003373;00300;00000018;00002;10;23;00;50;
3;21;021;00160;00160;10000;00053409;00041864;07838;00053409;10000;00039554;09448;00001023;00244;00001286;00307;00000001;00000;10;22;23;05;
3;21;022;00138;00135;09783;00043770;00032252;07482;00043106;09848;00030646;09502;00000739;00229;00000863;00268;00000004;00001;10;23;01;15;
3;21;999;08038;07989;09939;02715615;02050264;07590;02701150;09947;01953440;09528;00036989;00180;00059369;00290;00000466;00002;10;23;02;00;
