3;03;001;00389;00386;09923;00132272;00084637;06448;00131270;09924;00078553;09281;00004720;00558;00001307;00154;00000057;00007;10;22;22;50;
3;03;002;00045;00045;10000;00013651;00009508;06965;00013651;10000;00008992;09457;00000406;00427;00000090;00095;00000020;00021;10;23;00;15;
3;03;003;00063;00063;10000;00019439;00013833;07116;00019439;10000;00012819;09267;00000811;00586;00000200;00145;00000003;00002;10;22;22;10;
3;03;004;00014;00013;09286;00002725;00002094;08196;00002555;09376;00001984;09475;00000100;00478;00000008;00038;00000002;00010;10;23;00;05;
3;03;005;00014;00014;10000;00003680;00003027;08226;00003680;10000;00002808;09277;00000202;00667;00000012;00040;00000005;00017;10;22;22;55;
3;03;006;00035;00035;10000;00010100;00008074;07994;00010100;10000;00007429;09201;00000563;00697;00000079;00098;00000003;00004;10;22;23;00;
3;03;007;00014;00014;10000;00004019;00003495;08696;00004019;10000;00003304;09454;00000182;00521;00000009;00026;00000000;00000;10;22;23;40;
3;03;008;00076;00075;09868;00024370;00016163;06725;00024035;09863;00014988;09273;00000933;00577;00000233;00144;00000009;00006;10;22;21;55;
3;03;009;00033;00032;09697;00010702;00007929;07648;00010368;09688;00007260;09156;00000540;00681;00000118;00149;00000011;00014;10;22;22;55;
3;03;010;00019;00019;10000;00004640;00003592;07741;00004640;10000;00003439;09574;00000128;00356;00000024;00067;00000001;00003;10;22;23;00;
3;03;011;00030;00030;10000;00008786;00006541;07445;00008786;10000;00005546;08479;00000728;01113;00000145;00222;00000122;00187;10;22;23;45;
3;03;012;00049;00049;10000;00015039;00011110;07387;00015039;10000;00010266;09240;00000693;00624;00000148;00133;00000003;00003;10;22;22;20;
3;03;013;00071;00071;10000;00022196;00016635;07495;00022196;10000;00015731;09457;00000680;00409;00000215;00129;00000009;00005;10;22;23;40;
3;03;014;00004;00004;10000;00001229;00000994;08088;00001229;10000;00000940;09457;00000043;00433;00000008;00080;00000003;00030;10;22;21;30;
3;03;015;00060;00060;10000;00018069;00012737;07049;00018069;10000;00011868;09318;00000719;00564;00000144;00113;00000006;00005;10;22;22;40;
3;03;016;00062;00061;09839;00020110;00014644;07409;00019765;09828;00012394;08464;00002009;01372;00000234;00160;00000007;00005;10;22;23;15;
3;03;999;00978;00971;09928;00311027;00215013;06962;00308841;09930;00198321;09224;00013457;00626;00002974;00138;00000261;00012;10;23;00;15;
5;03;002;00045;00045;10000;00013651;00009375;06868;00013651;10000;00008974;09572;00000351;00374;00000039;00042;00000011;00012;10;23;00;15;
5;03;003;00063;00063;10000;00019439;00014085;07246;00019439;10000;00013469;09563;00000476;00338;00000138;00098;00000002;00001;10;22;22;10;
5;03;004;00014;00013;09286;00002725;00002117;08286;00002555;09376;00002068;09769;00000039;00184;00000008;00038;00000002;00009;10;23;00;05;
5;03;005;00014;00014;10000;00003680;00003058;08310;00003680;10000;00002924;09562;00000120;00392;00000009;00029;00000005;00016;10;22;22;55;
5;03;007;00014;00014;10000;00004019;00003478;08654;00004019;10000;00003375;09704;00000093;00267;00000010;00029;00000000;00000;10;22;23;40;
5;03;014;00004;00004;10000;00001229;00000995;08096;00001229;10000;00000970;09749;00000015;00151;00000007;00070;00000003;00030;10;22;21;30;
5;03;015;00060;00060;10000;00018069;00012924;07153;00018069;10000;00012318;09531;00000489;00378;00000112;00087;00000005;00004;10;22;22;40;
5;03;016;00062;00061;09839;00020110;00014806;07491;00019765;09828;00013419;09063;00001160;00783;00000219;00148;00000008;00005;10;22;23;15;
6;03;001;00389;00386;09923;00132272;00084783;06459;00131270;09924;00080380;09481;00003200;00377;00001157;00136;00000046;00005;10;22;22;50;
6;03;002;00045;00045;10000;00013651;00009404;06889;00013651;10000;00009020;09592;00000333;00354;00000039;00041;00000012;00013;10;23;00;15;
6;03;003;00063;00063;10000;00019439;00013823;07111;00019439;10000;00013000;09405;00000662;00479;00000159;00115;00000002;00001;10;22;22;10;
6;03;004;00014;00013;09286;00002725;00002091;08184;00002555;09376;00001988;09507;00000093;00445;00000008;00038;00000002;00010;10;23;00;05;
6;03;005;00014;00014;10000;00003680;00003039;08258;00003680;10000;00002835;09329;00000190;00625;00000009;00030;00000005;00016;10;22;22;55;
