3;16;001;00170;00170;10000;00053452;00038799;07259;00053452;10000;00037204;09589;00000371;00096;00001195;00308;00000029;00007;10;22;21;05;
3;16;002;00017;00017;10000;00005629;00003925;06973;00005629;10000;00003785;09643;00000030;00076;00000110;00280;00000000;00000;10;22;22;55;
3;16;003;00079;00079;10000;00026995;00019376;07178;00026995;10000;00018682;09642;00000202;00104;00000488;00252;00000004;00002;10;22;20;45;
3;16;004;00018;00018;10000;00004141;00002675;06460;00004141;10000;00002570;09607;00000029;00108;00000070;00262;00000006;00022;10;22;22;30;
3;16;005;00012;00012;10000;00003040;00002051;06747;00003040;10000;00001967;09590;00000034;00166;00000050;00244;00000000;00000;10;22;22;20;
3;16;006;00040;00040;10000;00012349;00007975;06458;00012349;10000;00007514;09422;00000151;00189;00000310;00389;00000000;00000;10;22;23;40;
3;16;007;00007;00007;10000;00001277;00000849;06648;00001277;10000;00000780;09187;00000020;00236;00000034;00400;00000015;00177;10;23;00;20;
3;16;008;00025;00025;10000;00007084;00005255;07418;00007084;10000;00005074;09656;00000059;00112;00000115;00219;00000007;00013;10;23;00;25;
3;16;009;00342;00341;09971;00114054;00082205;07229;00113708;09970;00079282;09644;00000706;00086;00002191;00267;00000026;00003;10;22;23;50;
3;16;010;00036;00036;10000;00012301;00009121;07415;00012301;10000;00008845;09697;00000075;00082;00000200;00219;00000001;00001;10;22;21;20;
3;16;011;00087;00087;10000;00028746;00021778;07576;00028746;10000;00020413;09373;00000550;00253;00000814;00374;00000001;00000;10;22;22;30;
3;16;012;00771;00769;09974;00264620;00203482;07710;00263932;09974;00194557;09561;00002592;00127;00006223;00306;00000110;00005;10;22;22;15;
3;16;013;00012;00012;10000;00003295;00002430;07375;00003295;10000;00002351;09675;00000025;00103;00000054;00222;00000000;00000;10;22;22;00;
3;16;999;01616;01613;09981;00536983;00399921;07462;00535949;09981;00383024;09577;00004844;00121;00011854;00296;00000199;00005;10;23;00;25;
