3;17;001;10;23;00;25;0520;00124639;04106;
3;17;001;10;23;00;25;0566;00052910;01743;
3;17;001;10;23;00;25;0539;00048911;01611;
3;17;001;10;23;00;25;0503;00029747;00980;
3;17;001;10;23;00;25;0203;00029197;00962;
3;17;001;10;23;00;25;0553;00009527;00314;
3;17;001;10;23;00;25;0038;00008606;00284;
3;17;002;10;22;22;30;0520;00004023;04351;
3;17;002;10;22;22;30;0566;00001655;01790;
3;17;002;10;22;22;30;0539;00001491;01612;
3;17;002;10;22;22;30;0203;00000853;00922;
3;17;002;10;22;22;30;0503;00000715;00773;
3;17;002;10;22;22;30;0553;00000282;00305;
3;17;002;10;22;22;30;0038;00000228;00247;
3;17;003;10;22;22;35;0566;00008825;03104;
3;17;003;10;22;22;35;0539;00007685;02703;
3;17;003;10;22;22;35;0520;00004908;01726;
3;17;003;10;22;22;35;0203;00003352;01179;
3;17;003;10;22;22;35;0503;00002080;00732;
3;17;003;10;22;22;35;0038;00000927;00326;
3;17;003;10;22;22;35;0553;00000653;00230;
3;17;004;10;22;23;25;0566;00006732;02921;
3;17;004;10;22;23;25;0520;00005698;02472;
3;17;004;10;22;23;25;0539;00005482;02379;
3;17;004;10;22;23;25;0203;00002723;01181;
3;17;004;10;22;23;25;0503;00001562;00678;
3;17;004;10;22;23;25;0553;00000458;00199;
3;17;004;10;22;23;25;0038;00000392;00170;
3;17;005;10;23;00;30;0566;00013246;04120;
3;17;005;10;23;00;30;0539;00007949;02473;
3;17;005;10;23;00;30;0520;00006589;02050;
3;17;005;10;23;00;30;0203;00001620;00504;
3;17;005;10;23;00;30;0503;00001282;00399;
3;17;005;10;23;00;30;0553;00000739;00230;
3;17;005;10;23;00;30;0038;00000724;00225;
3;17;006;10;23;01;50;0539;00002582;04945;
3;17;006;10;23;01;50;0566;00002171;04158;
3;17;006;10;23;01;50;0520;00000261;00500;
3;17;006;10;23;01;50;0503;00000074;00142;
3;17;006;10;23;01;50;0203;00000057;00109;
3;17;006;10;23;01;50;0553;00000044;00084;
3;17;006;10;23;01;50;0038;00000032;00061;
3;17;007;10;23;01;15;0566;00018918;02626;
3;17;007;10;23;01;15;0539;00017819;02473;
3;17;007;10;23;01;15;0520;00017630;02447;
3;17;007;10;23;01;15;0203;00009036;01254;
3;17;007;10;23;01;15;0503;00005613;00779;
3;17;007;10;23;01;15;0038;00001715;00238;
3;17;007;10;23;01;15;0553;00001316;00183;
3;17;008;10;23;00;55;0539;00040879;04962;
3;17;008;10;23;00;55;0566;00019241;02336;
3;17;008;10;23;00;55;0520;00010397;01262;
3;17;008;10;23;00;55;0203;00004716;00572;
3;17;008;10;23;00;55;0503;00004511;00548;
